Video Id,Description,Hashtags,Author Id,Author,Author Nickname,Author Verified,Sound ID,Sound Name,Sound Artist,Sound OriginalPlay Count,Share Count,Comment Count,Play Address,Sound Url
7124089418192850182,Legend has it the item is still flying🤣 #girlfriend #boyfriend #funny #couple #prank,"girlfriend, boyfriend, funny, couple, prank",6722546287470822406,kristenandreafe,LoveK&R,False,7094747276886723371,Hotel,Lawsy,False,100300000,187600,80900,https://v16-webapp.tiktok.com/4e1c82e50b6b72696cac0c0a5851d75e/632914bb/video/tos/useast2a/tos-useast2a-ve-0068c001/362a6d5805fa460499a245179ea9a9e9/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=4448&bt=2224&cs=0&ds=3&ft=eXd.6HHoMyq8Zn5hshe2NCf4yl7Gb&mime_type=video_mp4&qs=0&rc=NWk7Ozc8PDQzaGQ0Mzo5PEBpM3k2Z2k6Zm13ZTMzNzczM0AxXjFjLWMvNS0xNV8wYy9iYSNjci0wcjRfZGJgLS1kMTZzcw%3D%3D&l=202209200017390102230771541381D5BD&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/de771020dc624b96821c92c748186744
7119070489296899334,Keep it down Char 😮‍💨 #dogdad #funny #charli_puppydog,"dogdad, funny, charli_puppydog",6821084526959412230,charli_puppydog,Charli_Puppydog,False,7110639221295287086,original sound,444.songss,True,64900000,347300,139500,https://v16-webapp.tiktok.com/fb3f227ab8ed9c3af3e958c4ce5aa175/632914b9/video/tos/useast2a/tos-useast2a-pve-0068/306c78c79c7b40bba44cd460d9def097/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2266&bt=1133&cs=0&ds=3&ft=eXd.6HHoMyq8Zn5hshe2N1ioyl7Gb&mime_type=video_mp4&qs=0&rc=NGVoNWhkOmU0N2lnZDxkPEBpM2h4Njw6ZjozZTMzNzczM0BeM2JjXjRhXi4xMi4vNjQyYSM1aF9ecjRnMjNgLS1kMTZzcw%3D%3D&l=202209200017390102230771541381D5DC&btag=80000,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7110637067868195626.mp3
7082058297372593409,That HURT‼️🤯 #virall #funny #prank #fyp #foryourpage #tiktok,"virall, funny, prank, fyp, foryourpage, tiktok",6760610012346041350,orzutiextra,Or Zuti,True,6994724904944568322,abcdefu,GAYLE,False,245200000,283500,84100,https://v16-webapp.tiktok.com/1b911f6af6a4bf4a4e1e457696f42232/632914be/video/tos/alisg/tos-alisg-pve-0037c001/2b94988c64984c3e80dcec46e2a3cb17/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2708&bt=1354&cs=0&ds=3&ft=eXd.6HHoMyq8Zn5hshe2NXPwyl7Gb&mime_type=video_mp4&qs=0&rc=Nzg3ZWUzNzNmZTRmNTs0ZEBpanN1czo6Zjs7PDMzODczNEAtMmE2YF41NWIxXmEtXy5fYSNmYGdrcjRnXzFgLS1kMS1zcw%3D%3D&l=20220920001739010190176014057FA405&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/8c1cf4e8d68b47b79b326b0e6bf7568e
6958603581675031814,#fyp #meme #funny #meme #vine,"fyp, meme, funny, vine",6929583089811522566,crinka11,Chris Rinker,False,6958603467573496581,original sound,Chris Rinker,True,79700000,205500,157000,https://v16-webapp.tiktok.com/f4cc328e7b005015d60bf0d0e1f8a6d9/632914bf/video/tos/useast2a/tos-useast2a-ve-0068c002/3e9a31d1340143e1ad520396bf4f585a/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1380&bt=690&cs=0&ds=3&ft=eXd.6HHoMyq8Z~5hshe2Nktwyl7Gb&mime_type=video_mp4&qs=0&rc=OTM0PDxmNDw0OGc7ZDU5M0BpanVpc3U7dTh4NTMzNzczM0A2MGMtMTQtXzIxXi0tMC4zYSNmYzJsM2xebjVgLS1kMTZzcw%3D%3D&l=202209200017400102230771541381D5FE&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6958603596321655557.mp3
7085715579541228842,The end 😂😂#funny #pet #animals #pets #dogs #dog #cats #cat #animal #wee #fyp #viral #🤣🤣🤣,"funny, pet, animals, pets, dogs, dog, cats, cat, animal, wee, fyp, viral, 🤣🤣🤣",7019230349620184069,funny_v.i.p,funny_v.i.p,False,7085715545219140394,original sound,funny_v.i.p,True,123100000,395400,93000,https://v16-webapp.tiktok.com/7de83efb7bacb85e9ecb76c4ad762d1c/632914e2/video/tos/maliva/tos-maliva-ve-0068c799-us/c8c63edc10a243a69629d1f87953e6b4/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3044&bt=1522&cs=0&ds=3&ft=eXd.6HHoMyq8Z~5hshe2NLPELl7Gb&mime_type=video_mp4&qs=0&rc=ZzhlZWg3NDY7OGc6OTM4NUBpajY5NTU6Zm5yPDMzZzczNEBjXy80XmMzNjMxLzQwMV4yYSM1cWo2cjRnNV5gLS1kMS9zcw%3D%3D&l=202209200017400102230771541381D60B&btag=80000,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7085715573354777390.mp3
6911397395402165505,Wee 😂 #foryou #foryoupage #4u #tiktok #animals #xyzbca #fypage #funny #wee #dog #fyp #viral #fy,"foryou, foryoupage, 4u, tiktok, animals, xyzbca, fypage, funny, wee, dog, fyp, viral, fy, 歐美迷因",6910135297574568961,funnyvids2k21,Funny Vids 2k21,False,6901784069365975809,.....Wiii,⚡ 𝕵𝖊𝖘𝖚𝖘⚡,True,128500000,622300,171800,https://v16-webapp.tiktok.com/626f7daa924891bdef01123f7d92bd01/632914bc/video/tos/alisg/tos-alisg-pve-0037c001/925d13a7ebd1455a8e0e4035235508ba/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1896&bt=948&cs=0&ds=3&ft=eXd.6HHoMyq8Z15hshe2NIZJLl7Gb&mime_type=video_mp4&qs=0&rc=Njc5O2doN2lpaTo5OztoNUBpMzhtOG1rbGs2eTMzZDczM0A0YWAtMjQ2Xi8xLi82Ly00YSNoL2hnMzQuYmlfLS1iMTRzcw%3D%3D&l=202209200017410102230771541381D61E&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6903845589205715713.mp3
7095718692960374058,#weee #🤣🤣🤣 #pets #cat #pet #animals #animal #catlover #fun #dog #funnyy #dogs #cats #funnyvideos #funny #wee,"weee, 🤣🤣🤣, pets, cat, pet, animals, animal, catlover, fun, dog, funnyy, dogs, cats, funnyvideos, funny, wee",6958383884019975174,cute__cheese,cute_cheese,False,7095718563507555118,original sound,cute_cheese,True,148100000,194300,35600,https://v16-webapp.tiktok.com/2ec09447f0f8af1f7c14e44311ec3426/632914df/video/tos/maliva/tos-maliva-ve-0068c799-us/1759c97827ea4a0b808c1d0c48117176/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3122&bt=1561&cs=0&ds=3&ft=eXd.6HHoMyq8Z15hshe2N7rZLl7Gb&mime_type=video_mp4&qs=0&rc=NzplaWdlNmU6aDg5O2k4OkBpam87ajY6Zm1qPDMzZzczNEAvLWMtNS81Ni0xNjYxLzJgYSNpZmtecjRncHBgLS1kMS9zcw%3D%3D&l=202209200017410102230771541381D631&btag=80000,https://sf16.tiktokcdn-us.com/obj/ies-music-tx/7095718649805425454.mp3
6866927712745901318,It threw up😹😹😹#cat #petlifes #funny,"cat, petlifes, funny, 마이펫, 寵物迷因, hilariouspetstv, hilariouspetstiktoktv",6824844396816647174,kitty_perferred,Kitty cat｜Kucing,False,6866927701777746693,original sound,Kitty cat｜Kucing,True,112500000,1400000,181300,https://v16-webapp.tiktok.com/5e7d793b01687a5835458798494d4bb5/632914bc/video/tos/useast2a/tos-useast2a-pve-0068/b07181dd7099406fb1b7c98dd2d3c6ae/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3040&bt=1520&cs=0&ds=3&ft=eXd.6HHoMyq8ZF5hshe2NdI3yl7Gb&mime_type=video_mp4&qs=0&rc=NzQ7aTk0OzpoaTY3M2loaUBpMzdxZXN4OXE2dzMzOTczM0A1Li8yXjUvNmAxNTRhXjJeYSNubWZkZ2VnaDNfLS1eMTZzcw%3D%3D&l=20220920001742010190176014057FA48A&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6866927631686716165.mp3
6918375185200598273,@❤️Sasha&Vanya&Roma❤️ 님과 #이어찍기  #추천 #fyp #viral #funny #xyzbca #おすすめ,"이어찍기, 추천, fyp, viral, funny, xyzbca, おすすめ",6869286989888406529,ox_zung,원정맨 WonJeong,True,6918375171434892034,오리지널 사운드 - 원정맨 WonJeong,원정맨 WonJeong,True,160700000,61600,72800,https://v16-webapp.tiktok.com/d7c1c366465167431271f20360fd392f/632914c8/video/tos/alisg/tos-alisg-pve-0037/e794131c2d8144e4a950dac2b8e2eb24/?a=1988&ch=0&cr=0&dr=0&lr=tiktok&cd=0%7C0%7C1%7C0&cv=1&br=2078&bt=1039&cs=0&ds=3&ft=eXd.6HHoMyq8ZF5hshe2NTAeyl7Gb&mime_type=video_mp4&qs=0&rc=ZTw3OTw6ZWllZzhkOTM6NkBpMzZocWc7ZHJqMzMzZjgzM0BjYDE2Mi0tNi4xLzYuYWBhYSMzNWwzLW9tLy5gLS1eLzRzcw%3D%3D&l=202209200017420102230771541381D669&btag=80000,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6918375138820180737.mp3
7083862667613490474,The end😂 #funny #funnyvideos #animals #haha #meme #dog #cat #fypage #viral #pets,"funny, funnyvideos, animals, haha, meme, dog, cat, fypage, viral, pets",7083448802635596842,iampets_com,IamPéts,False,7083862588760738606,nhạc nền,IamPéts,True,107400000,325900,54800,https://v16-webapp.tiktok.com/07f0c9b65293f4751db916eb91856485/632914d0/video/tos/maliva/tos-maliva-ve-0068c799-us/805206f34a7b4d8aaa52488af92e6cf7/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2798&bt=1399&cs=0&ds=3&ft=eXd.6HHoMyq8Zc5hshe2NHHoyl7Gb&mime_type=video_mp4&qs=0&rc=ZTxnMzY2PGdkOjQ8ODQzaEBpanUzaGg6ZmloPDMzZzczNEBhXy81MTIzXzYxX2BeMF42YSMyamY1cjRncjRgLS1kMS9zcw%3D%3D&l=202209200017430102230771541381D683&btag=80000,https://sf19.tiktokcdn-us.com/obj/ies-music-tx/7083862650291211054.mp3
