Video Id,Description,Hashtags,Author Id,Author,Author Nickname,Author Verified,Sound ID,Sound Name,Sound Artist,Sound OriginalPlay Count,Share Count,Comment Count,Play Address,Sound Url
7057927071133338926,"This is Flynn. He’s just taking a little dip. That’s what he likes to do, so that is what he does. 14/10 (IG: flynnwonderdog) #weratedogs",weratedogs,6711833338339017734,weratedogs,weratedogs,True,6774251399065634817,UNDERWATER WONDERSCAPES (MASTER),Frederic Bernard,False,9000000,20400,5554,https://v16-webapp.tiktok.com/37730c8a5fa155c4d7c94f28bbdbc2a1/63200872/video/tos/maliva/tos-maliva-ve-0068c799-us/772b5b35f67b422bbd026d756cd03f5b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3812&bt=1906&cs=0&ds=3&ft=eXd.6HHoMyq8ZlTXrhe2NZg3yl7Gb&mime_type=video_mp4&qs=0&rc=OzY6Z2ZlNDk0NWRoaDs6ZEBpamt4a2k6ZmtmOjMzZzczNEBgYC82NWI2NjUxNi4wLzNfYSNnYy9fcjQwZW1gLS1kMS9zcw%3D%3D&l=2022091222344801021402902808DB8E45&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6e54ed3b4b9b4411b17db0e265bef0fc
7055681716437929262,Top 5 Dogs of the Week (part 3) #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6777274113258948609,Metamorphosis,Danilo Stankovic,False,226400,1654,918,https://v16-webapp.tiktok.com/7e8db46cfb681fe81da5a8f106ca8d32/63200918/video/tos/maliva/tos-maliva-ve-0068c799-us/b5fab92b45d347a3b0c631d47437e231/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1500&bt=750&cs=0&ds=3&ft=eXd.6HHoMyq8ZfTXrhe2NM_Col7Gb&mime_type=video_mp4&qs=0&rc=NztmZzVnOjRoPGlkNGY6aEBpajg1bDs6ZmlmOjMzZzczNEBiMTFjNjUzNWMxYV9jYWBhYSNfLzJocjRnc2lgLS1kMS9zcw%3D%3D&l=202209122234490101920591601ADC0586&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7955c58cabe647fa9f51721eacdd4f79
7054993088174951726,This is Bowser. He’s the designated baby bouncer for today. Doesn’t mind the responsibility because he’s quite good at it. 14/10 #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6773844336476948482,LULLABY WALTZ,Marcel Coulomb,False,353300,2526,245,https://v16-webapp.tiktok.com/ef3b1da6ae6389180b224186640d0b10/63200871/video/tos/maliva/tos-maliva-ve-0068c799-us/1b09d4b9df2a42afb02274efe70bf9c2/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1478&bt=739&cs=0&ds=3&ft=eXd.6HHoMyq8ZfTXrhe2N-iJyl7Gb&mime_type=video_mp4&qs=0&rc=OWdpM2Q0PDQ7ZzVmOmVpOEBpM3M2NDM6ZmQ4OjMzZzczNEA2Yi8vMC9fXl8xMTMwM18yYSNoMzAycjRnaWhgLS1kMS9zcw%3D%3D&l=202209122234490101920591601ADC05AB&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/b2fbee98ace7459e864a43d0f7adc1c9
7053081813861879086,Top 5 Dogs of the Week (part 2) #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6817144715931027458,BGM2 where the piano is beautiful,yo suzuki(akisai),False,309000,2326,1188,https://v16-webapp.tiktok.com/c9100e055a031b94137fe465c3125095/6320091e/video/tos/maliva/tos-maliva-ve-0068c799-us/89a96998640d4320973bb5724ad54a80/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1596&bt=798&cs=0&ds=3&ft=eXd.6HHoMyq8ZRTXrhe2Na1Tyl7Gb&mime_type=video_mp4&qs=0&rc=M2RnMzZlaGk3ZTQ3MzxkOUBpamtuZzc6Zm5zOjMzZzczNEAzNjQtYDVfNmMxMzEvLTFiYSNkMy42cjQwNGRgLS1kMS9zcw%3D%3D&l=202209122234500101921620480FDB235E&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/aa5e1862e9b54b7fa123e8c782b046a8
7050497884286094639,Top 5 Dogs of the Week  #weratedogs,weratedogs,6711833338339017734,weratedogs,weratedogs,True,6777274113258948609,Metamorphosis,Danilo Stankovic,False,1500000,9180,6345,https://v16-webapp.tiktok.com/57601722c818133d384a8fdbbc1974ee/632008f0/video/tos/maliva/tos-maliva-ve-0068c799-us/a6f3c453e0104d86939ac9590a58d49b/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1576&bt=788&cs=0&ds=3&ft=eXd.6HHoMyq8ZRTXrhe2NaaTyl7Gb&mime_type=video_mp4&qs=0&rc=aTU4NjllPGk0ZDlnZzo0N0BpamhkdGc6Zm45OjMzZzczNEAvMjMzYGIwXzExMC4wM15eYSNtZ2Q2cjRfXmBgLS1kMS9zcw%3D%3D&l=202209122234500101921620480FDB2383&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/7955c58cabe647fa9f51721eacdd4f79
7049849902184041775,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 14/10 (vid by Brittany Gaunt),,6711833338339017734,weratedogs,weratedogs,True,7049849869330090798,original sound,weratedogs,True,428500,3248,598,https://v16-webapp.tiktok.com/96811d87d83b503ef1ef4cdacb13adcf/63200899/video/tos/maliva/tos-maliva-ve-0068c799-us/abf17c30a7cc405f9adc05cfa48fdd7f/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2390&bt=1195&cs=0&ds=3&ft=eXd.6HHoMyq8ZUTXrhe2Nnk0yl7Gb&mime_type=video_mp4&qs=0&rc=aWRlZGlkNTY5aTYzaTM8ZEBpanR0NDM6ZmQ0OjMzZzczNEBjYDAuM2FgX2IxMGJeX2MvYSNvMDIycjRfZF9gLS1kMS9zcw%3D%3D&l=2022091222345101019205721308D7143D&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7049849894676450095.mp3
7049035803401522479,This is Narwhal. 14/10 confirmed (thank you for letting me meet the little magic man @shane.rocket),,6711833338339017734,weratedogs,weratedogs,True,6777331815179880449,Paper Birds (3 min),Jordan Halpern Schwartz,False,556600,2158,1555,https://v16-webapp.tiktok.com/463c1ad6eca632759e499b5d9d383214/6320090d/video/tos/maliva/tos-maliva-ve-0068c799-us/efd0ae8922d04c0aa679d2cb016d3215/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=1422&bt=711&cs=0&ds=3&ft=eXd.6HHoMyq8ZUTXrhe2NPmwyl7Gb&mime_type=video_mp4&qs=0&rc=NDM6aGk3aWUzNjY4OGYzZkBpajlkaTs6ZmltOjMzZzczNEAxM15fYWBiXjIxYWM2NS8uYSNmXm5wcjQwMzZgLS1kMS9zcw%3D%3D&l=2022091222345101019204616014DDDBC7&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/8991638eb9704ce8ab6abd7c75c5bd9f
7047589083962428718,The Dogs of 2021 (part 2) “oak trees” - @danielnunnelee,,6711833338339017734,weratedogs,weratedogs,True,7047589105722624815,original sound,weratedogs,True,104300,3146,586,https://v16-webapp.tiktok.com/ad2b5342a8a8dce327a24dd0f6e02b71/63200916/video/tos/maliva/tos-maliva-ve-0068c799-us/a94bf55abed54d759a0034707b76021e/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=642&bt=321&cs=0&ds=3&ft=eXd.6HHoMyq8ZrTXrhe2NZUJyl7Gb&mime_type=video_mp4&qs=0&rc=ZDU8Ojg0ZjdoZjs7NDQzOUBpamU7dGc6ZnMzOjMzZzczNEA2NjJfNF9hXzAxNC9hYTQzYSNrZWU2cjRvczRgLS1kMS9zcw%3D%3D&l=2022091222345201019205721308D7148F&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7047589112857185071.mp3
7047587868302183727,The Dogs of 2021 (part 1) “oak trees” - @Daniel Nunnelee,,6711833338339017734,weratedogs,weratedogs,True,7047587880918895407,original sound,weratedogs,True,2300000,26700,4326,https://v16-webapp.tiktok.com/56004d16094b24974039bc8b96802537/632008fa/video/tos/maliva/tos-maliva-ve-0068c799-us/27b7e39de1d440088a3330462c807f85/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=562&bt=281&cs=0&ds=3&ft=eXd.6HHoMyq8ZrTXrhe2NbPwyl7Gb&mime_type=video_mp4&qs=0&rc=NzNoNjQ8NTY8aDgzNTo8ZkBpajRlZDw6ZnEzOjMzZzczNEBgYF4yLjAyNTYxY15fNDY1YSMvcXJtcjQwcjRgLS1kMS9zcw%3D%3D&l=2022091222345201019019113526DF7760&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7047587904008293167.mp3
7035325323117923630,This is Butchy. He really enjoys his swimming time. No thoughts just peace and little paw paddles. 14/10 #SeniorPupSaturday (@Butchy & Balto),seniorpupsaturday,6711833338339017734,weratedogs,weratedogs,True,7035325185091734318,original sound,weratedogs,True,1400000,7714,1371,https://v16-webapp.tiktok.com/d55e10d648a5ad0a82c596623a2a295a/6320087d/video/tos/maliva/tos-maliva-ve-0068c799-us/c42b8886a7e1435680691ad9bc86619c/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3890&bt=1945&cs=0&ds=3&ft=eXd.6HHoMyq8Z-TXrhe2Nntwyl7Gb&mime_type=video_mp4&qs=0&rc=OmloNjRoNjZpNzNmZTVoOEBpM2p3djo6Zmk6OTMzZzczNEA2YV4wMy40NWAxMzUxNWIwYSNza3ExcjQwcWVgLS1kMS9zcw%3D%3D&l=2022091222345301021709522808E060AB&btag=80000,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7035325271729294126.mp3
